,transaction_id,client_id,transaction_amount,transaction_date,counterparty_id,counterparty_country,credit_debit,transaction_type
1040,T01041,C0325,3069.2,2024-01-22T00:00:00,CP43491,Norway,debit,online payment
1041,T01042,C0626,1877.32,2024-01-20T00:00:00,CP87286,Senegal,credit,internal transfer
1042,T01043,C0305,2080.22,2024-11-02T00:00:00,CP75130,Sweden,debit,internal transfer
1043,T01044,C0952,4873.97,2024-11-06T00:00:00,CP79361,Spain,credit,cash
1044,T01045,C0505,2037.1,2024-11-27T00:00:00,CP18535,Norway,debit,wire
1045,T01046,C0204,1244.44,2024-08-12T00:00:00,CP99804,Finland,debit,online payment
1046,T01047,C0124,3360.42,2024-07-14T00:00:00,CP89034,Spain,debit,online payment
1047,T01048,C0570,2771.84,2024-02-22T00:00:00,CP63855,Netherlands,debit,wire
1048,T01049,C0930,962.55,2024-02-20T00:00:00,CP29456,France,debit,cash
1049,T01050,C0222,1327.0,2024-01-26T00:00:00,CP73572,Germany,debit,online payment
1050,T01051,C0492,1692.68,2024-05-07T00:00:00,CP40578,Belgium,credit,online payment
1051,T01052,C0851,382.79,2024-06-14T00:00:00,CP67264,Spain,debit,internal transfer
1052,T01053,C0188,473.81,2024-12-18T00:00:00,CP77552,Norway,debit,internal transfer
1053,T01054,C0686,1787.96,2024-05-28T00:00:00,CP86397,Netherlands,credit,cash
1054,T01055,C0583,4860.15,2024-11-08T00:00:00,CP68467,Finland,debit,cash
1055,T01056,C0827,29.54,2024-12-30T00:00:00,CP44617,Finland,credit,internal transfer
1056,T01057,C0170,4298.44,2024-12-04T00:00:00,CP28293,Finland,credit,internal transfer
1057,T01058,C0027,482.47,2024-01-27T00:00:00,CP77576,Belgium,debit,internal transfer
1058,T01059,C0472,3427.53,2024-10-03T00:00:00,CP32482,Germany,debit,wire
1059,T01060,C0109,186.47,2024-01-29T00:00:00,CP30756,Spain,credit,online payment
1060,T01061,C0677,2189.39,2024-01-15T00:00:00,CP92683,Democratic Republic of the Congo,debit,cash
1061,T01062,C0823,2160.21,2024-05-12T00:00:00,CP22462,Finland,credit,cash
1062,T01063,C0871,5344.08,2024-10-06T00:00:00,CP20969,Belgium,debit,wire
1063,T01064,C0241,922.09,2024-12-25T00:00:00,CP90636,France,credit,internal transfer
1064,T01065,C0586,1438.8,2024-09-15T00:00:00,CP86639,Mozambique,debit,online payment
1065,T01066,C0460,4621.89,2024-02-27T00:00:00,CP20944,Spain,debit,internal transfer
1066,T01067,C1000,1175.62,2024-01-12T00:00:00,CP80451,France,credit,cash
1067,T01068,C0516,1966.79,2024-05-28T00:00:00,CP96702,Spain,credit,wire
1068,T01069,C0521,62.02,2024-02-06T00:00:00,CP81646,Denmark,credit,online payment
1069,T01070,C0951,1018.33,2024-05-13T00:00:00,CP49860,Denmark,credit,online payment
1070,T01071,C0548,297.56,2024-03-02T00:00:00,CP69151,Denmark,debit,online payment
1071,T01072,C0970,4243.48,2024-07-01T00:00:00,CP78412,Switzerland,credit,online payment
1072,T01073,C0526,2674.59,2024-04-29T00:00:00,CP84853,Belgium,credit,wire
1073,T01074,C0451,7188.53,2024-07-10T00:00:00,CP67365,Italy,debit,cash
1074,T01075,C0955,23.2,2024-03-29T00:00:00,CP18089,Lao People's Democratic Republic,debit,online payment
1075,T01076,C0832,52.06,2024-10-03T00:00:00,CP16137,Spain,credit,online payment
1076,T01077,C0429,1286.08,2024-08-30T00:00:00,CP97370,France,debit,cash
1077,T01078,C0096,3529.97,2024-04-02T00:00:00,CP34761,Norway,credit,internal transfer
1078,T01079,C0390,1657.61,2024-06-02T00:00:00,CP88077,Italy,debit,online payment
1079,T01080,C0413,191.93,2024-11-27T00:00:00,CP97553,Switzerland,credit,online payment
1080,T01081,C0087,5440.71,2024-09-18T00:00:00,CP75494,Netherlands,debit,internal transfer
1081,T01082,C0691,3398.09,2024-05-18T00:00:00,CP31672,Norway,credit,cash
1082,T01083,C0615,2219.83,2024-10-13T00:00:00,CP76150,Germany,credit,cash
1083,T01084,C0155,1244.85,2024-07-19T00:00:00,CP85837,Switzerland,debit,online payment
1084,T01085,C0966,13914.19,2024-09-01T00:00:00,CP97108,Netherlands,debit,cash
1085,T01086,C0651,102.64,2024-01-23T00:00:00,CP87180,Spain,credit,internal transfer
1086,T01087,C0364,521.01,2024-03-01T00:00:00,CP43901,Spain,credit,wire
1087,T01088,C0927,3125.78,2024-10-24T00:00:00,CP65511,Finland,debit,internal transfer
1088,T01089,C0116,875.8,2024-01-23T00:00:00,CP74796,Finland,debit,internal transfer
1089,T01090,C0922,1605.25,2024-05-07T00:00:00,CP33203,Germany,debit,wire
1090,T01091,C0500,668.48,2024-12-19T00:00:00,CP82510,Germany,debit,internal transfer
1091,T01092,C0572,507.54,2024-07-12T00:00:00,CP56405,Spain,debit,online payment
1092,T01093,C0110,3019.46,2024-08-23T00:00:00,CP86157,Belgium,debit,online payment
1093,T01094,C0818,3917.9,2024-12-03T00:00:00,CP97821,France,debit,cash
1094,T01095,C0657,1015.52,2024-05-29T00:00:00,CP93885,Austria,debit,cash
1095,T01096,C0047,4321.61,2024-08-03T00:00:00,CP93840,Iran,debit,internal transfer
1096,T01097,C0290,3604.67,2024-07-11T00:00:00,CP60296,Bulgaria,credit,online payment
1097,T01098,C0560,571.78,2024-05-15T00:00:00,CP90190,"Virgin Islands, British",debit,online payment
1098,T01099,C0440,51.91,2024-08-19T00:00:00,CP77069,Netherlands,debit,wire
1099,T01100,C0320,329.02,2024-08-15T00:00:00,CP11522,Germany,credit,cash
1100,T01101,C0157,1645.75,2024-02-22T00:00:00,CP60585,Denmark,credit,online payment
1101,T01102,C0146,348.25,2024-07-01T00:00:00,CP86021,Finland,credit,internal transfer
1102,T01103,C0779,557.2,2024-11-18T00:00:00,CP63297,Sweden,credit,online payment
1103,T01104,C0282,1564.48,2024-03-05T00:00:00,CP10044,Denmark,credit,cash
1104,T01105,C0515,6862.98,2024-04-23T00:00:00,CP44854,Nigeria,credit,internal transfer
1105,T01106,C0548,1022.09,2024-12-22T00:00:00,CP75773,Italy,debit,cash
1106,T01107,C0234,1904.25,2024-08-11T00:00:00,CP28017,Switzerland,credit,online payment
1107,T01108,C0265,1005.68,2024-03-18T00:00:00,CP79102,Mozambique,credit,online payment
1108,T01109,C0456,1842.32,2024-02-04T00:00:00,CP65694,Belgium,credit,online payment
1109,T01110,C0023,1952.29,2024-02-02T00:00:00,CP21689,Italy,debit,cash
1110,T01111,C0308,153.44,2024-02-27T00:00:00,CP86873,Italy,credit,internal transfer
1111,T01112,C0918,2826.83,2024-05-07T00:00:00,CP56890,Viet Nam,debit,online payment
1112,T01113,C0678,2817.01,2024-11-03T00:00:00,CP93898,France,credit,online payment
1113,T01114,C0835,356.45,2024-04-14T00:00:00,CP63396,France,credit,online payment
1114,T01115,C0111,529.62,2024-08-31T00:00:00,CP63429,Switzerland,debit,wire
1115,T01116,C0916,0.85,2024-04-05T00:00:00,CP42587,Norway,debit,wire
1116,T01117,C0045,5010.64,2024-06-13T00:00:00,CP82914,Norway,credit,internal transfer
1117,T01118,C0524,198.31,2024-06-19T00:00:00,CP12874,Germany,debit,cash
1118,T01119,C0932,362.02,2024-05-22T00:00:00,CP49595,Finland,debit,online payment
1119,T01120,C0508,312.48,2024-03-04T00:00:00,CP90777,Spain,credit,online payment
1120,T01121,C0100,1120.44,2024-11-28T00:00:00,CP14137,Germany,credit,cash
1121,T01122,C0894,429.48,2024-05-28T00:00:00,CP45861,Germany,credit,cash
1122,T01123,C0029,3099.49,2024-08-01T00:00:00,CP62699,Italy,debit,internal transfer
1123,T01124,C0866,130.53,2024-09-04T00:00:00,CP18563,Belgium,credit,cash
1124,T01125,C0791,1450.46,2024-12-24T00:00:00,CP43907,Spain,credit,online payment
1125,T01126,C0609,1545.42,2024-10-06T00:00:00,CP92639,Denmark,debit,internal transfer
1126,T01127,C0043,1582.42,2024-01-02T00:00:00,CP62521,Angola,debit,wire
1127,T01128,C0473,3583.45,2024-03-15T00:00:00,CP22700,Germany,credit,internal transfer
1128,T01129,C0279,165.94,2024-05-18T00:00:00,CP64224,Netherlands,debit,internal transfer
1129,T01130,C0530,3765.0,2024-02-23T00:00:00,CP39684,France,credit,internal transfer
1130,T01131,C0860,790.38,2024-04-04T00:00:00,CP61710,Norway,debit,cash
1131,T01132,C0642,944.91,2024-05-15T00:00:00,CP81554,Viet Nam,credit,online payment
1132,T01133,C0433,1916.67,2024-10-02T00:00:00,CP90924,Switzerland,debit,cash
1133,T01134,C0825,4933.46,2024-12-23T00:00:00,CP86253,Netherlands,debit,online payment
1134,T01135,C0406,2384.61,2024-10-08T00:00:00,CP67717,Switzerland,debit,cash
1135,T01136,C0320,5327.39,2024-07-14T00:00:00,CP84346,Sweden,debit,internal transfer
1136,T01137,C0320,2333.93,2024-02-16T00:00:00,CP52903,Italy,credit,online payment
1137,T01138,C0349,1775.17,2024-06-09T00:00:00,CP96495,Spain,debit,cash
1138,T01139,C0051,234.52,2024-11-10T00:00:00,CP27664,Germany,credit,internal transfer
1139,T01140,C0740,1828.13,2024-04-02T00:00:00,CP17679,Belgium,debit,wire
1140,T01141,C0866,2326.0,2024-09-01T00:00:00,CP57358,Switzerland,debit,cash
1141,T01142,C0253,2387.98,2024-07-14T00:00:00,CP15831,Belgium,credit,cash
1142,T01143,C0360,240.7,2024-08-30T00:00:00,CP20303,Belgium,debit,wire
1143,T01144,C0433,2296.23,2024-02-01T00:00:00,CP39762,Sweden,debit,cash
1144,T01145,C0853,1812.71,2024-10-11T00:00:00,CP61758,Mozambique,credit,wire
1145,T01146,C0213,1093.77,2024-05-07T00:00:00,CP63843,Belgium,debit,online payment
1146,T01147,C1000,2471.32,2024-03-05T00:00:00,CP23108,Germany,credit,wire
1147,T01148,C0528,1731.52,2024-06-16T00:00:00,CP58809,Belgium,debit,internal transfer
1148,T01149,C0614,114.86,2024-09-05T00:00:00,CP11006,Denmark,debit,wire
1149,T01150,C0051,50.17,2024-12-01T00:00:00,CP95370,Denmark,debit,online payment
1150,T01151,C0587,716.59,2024-03-10T00:00:00,CP49152,Italy,credit,wire
1151,T01152,C0544,7099.96,2024-05-08T00:00:00,CP33452,Netherlands,debit,wire
1152,T01153,C0049,694.35,2024-07-11T00:00:00,CP59157,Italy,debit,online payment
1153,T01154,C0699,4007.69,2024-10-12T00:00:00,CP90398,Sweden,debit,cash
1154,T01155,C0446,1128.95,2024-07-29T00:00:00,CP16553,Austria,debit,cash
1155,T01156,C0335,3113.48,2024-05-14T00:00:00,CP31211,Spain,debit,internal transfer
1156,T01157,C0015,3431.72,2024-06-08T00:00:00,CP51254,Italy,debit,internal transfer
1157,T01158,C0434,4007.61,2024-09-07T00:00:00,CP68077,Netherlands,debit,wire
1158,T01159,C0349,1542.3,2024-01-15T00:00:00,CP84869,Denmark,debit,cash
1159,T01160,C0462,3051.27,2024-06-06T00:00:00,CP51803,Netherlands,debit,cash
1160,T01161,C0988,498.8,2024-09-16T00:00:00,CP89771,Sweden,credit,wire
1161,T01162,C0030,1107.3,2024-05-04T00:00:00,CP58434,Switzerland,debit,online payment
1162,T01163,C0265,3208.2,2024-07-14T00:00:00,CP27145,France,credit,cash
1163,T01164,C0875,2007.7,2024-08-02T00:00:00,CP54106,Switzerland,credit,internal transfer
1164,T01165,C0718,682.7,2024-02-25T00:00:00,CP61968,Netherlands,credit,wire
1165,T01166,C0648,812.94,2024-11-07T00:00:00,CP55485,Viet Nam,debit,online payment
1166,T01167,C0235,5189.95,2024-01-05T00:00:00,CP98508,Norway,credit,internal transfer
1167,T01168,C0436,349.34,2024-04-05T00:00:00,CP25520,France,credit,cash
1168,T01169,C0180,330.12,2024-04-02T00:00:00,CP69234,Italy,credit,online payment
1169,T01170,C0439,6667.11,2024-09-01T00:00:00,CP96067,Belgium,debit,internal transfer
1170,T01171,C0486,743.91,2024-03-09T00:00:00,CP51419,Belgium,credit,wire
1171,T01172,C0628,139.41,2024-01-15T00:00:00,CP23586,Finland,debit,online payment
1172,T01173,C0081,389.3,2024-12-29T00:00:00,CP23096,Spain,credit,online payment
1173,T01174,C0095,932.05,2024-09-14T00:00:00,CP42925,Finland,credit,wire
1174,T01175,C0547,3187.94,2024-11-23T00:00:00,CP60888,Spain,debit,cash
1175,T01176,C0062,12.28,2024-10-01T00:00:00,CP11967,Switzerland,debit,cash
1176,T01177,C0111,1287.13,2024-09-21T00:00:00,CP61915,Sweden,credit,online payment
1177,T01178,C0493,2482.43,2024-10-13T00:00:00,CP26757,Italy,credit,online payment
1178,T01179,C0201,4152.79,2024-03-29T00:00:00,CP85738,Denmark,credit,online payment
1179,T01180,C0610,4282.27,2024-07-02T00:00:00,CP68207,Norway,debit,internal transfer
1180,T01181,C0954,3079.76,2024-01-07T00:00:00,CP45808,Sweden,debit,online payment
1181,T01182,C0457,289.84,2024-07-28T00:00:00,CP44487,Norway,credit,cash
1182,T01183,C0874,358.52,2024-08-05T00:00:00,CP19979,Belgium,credit,wire
1183,T01184,C0151,2621.98,2024-03-25T00:00:00,CP17008,Netherlands,debit,wire
1184,T01185,C0209,1504.78,2024-04-27T00:00:00,CP72747,France,debit,wire
1185,T01186,C0351,517.48,2024-06-26T00:00:00,CP87167,Denmark,credit,online payment
1186,T01187,C0748,975.1,2024-09-29T00:00:00,CP16303,France,debit,online payment
1187,T01188,C0473,1615.36,2024-11-21T00:00:00,CP32125,Belgium,credit,wire
1188,T01189,C0378,8196.83,2024-09-20T00:00:00,CP32915,Finland,debit,internal transfer
1189,T01190,C0318,273.74,2024-12-09T00:00:00,CP83071,Italy,credit,internal transfer
1190,T01191,C0712,2782.04,2024-09-14T00:00:00,CP52506,Denmark,credit,internal transfer
1191,T01192,C0900,583.96,2024-05-17T00:00:00,CP16179,Norway,credit,internal transfer
1192,T01193,C0033,2252.92,2024-08-07T00:00:00,CP43353,Spain,debit,cash
1193,T01194,C0313,2115.83,2024-05-26T00:00:00,CP95486,Norway,credit,wire
1194,T01195,C0479,826.61,2024-03-15T00:00:00,CP35796,Mozambique,credit,cash
1195,T01196,C0866,4241.44,2024-02-27T00:00:00,CP28342,Sweden,debit,online payment
1196,T01197,C0968,430.22,2024-12-31T00:00:00,CP68648,Viet Nam,credit,internal transfer
1197,T01198,C0293,2937.19,2024-11-10T00:00:00,CP74389,France,credit,internal transfer
1198,T01199,C0699,5629.66,2024-02-13T00:00:00,CP69080,Spain,credit,wire
1199,T01200,C0449,4628.72,2024-07-22T00:00:00,CP37037,Netherlands,debit,internal transfer
1200,T01201,C0249,2184.26,2024-11-26T00:00:00,CP94084,France,debit,wire
1201,T01202,C0695,2711.62,2024-09-07T00:00:00,CP32245,Belgium,debit,online payment
1202,T01203,C0032,425.47,2024-10-11T00:00:00,CP80634,Norway,debit,internal transfer
1203,T01204,C0389,2310.89,2024-02-07T00:00:00,CP72224,Switzerland,credit,internal transfer
1204,T01205,C0363,2505.04,2024-12-01T00:00:00,CP81159,Norway,debit,cash
1205,T01206,C0063,3230.87,2024-02-04T00:00:00,CP89526,Finland,debit,wire
1206,T01207,C0803,978.86,2024-05-06T00:00:00,CP15466,Denmark,debit,wire
1207,T01208,C0262,797.83,2024-11-21T00:00:00,CP35475,Germany,credit,internal transfer
1208,T01209,C0034,977.52,2024-04-27T00:00:00,CP52598,Switzerland,credit,cash
1209,T01210,C0737,1576.32,2024-03-15T00:00:00,CP44965,Finland,credit,internal transfer
1210,T01211,C0640,4484.75,2024-06-18T00:00:00,CP40083,Italy,debit,wire
1211,T01212,C0903,729.37,2024-01-19T00:00:00,CP93148,Italy,credit,wire
1212,T01213,C0759,219.27,2024-02-05T00:00:00,CP61948,Spain,credit,internal transfer
1213,T01214,C0452,1285.56,2024-05-26T00:00:00,CP77395,Sweden,debit,online payment
1214,T01215,C0927,138.62,2024-08-05T00:00:00,CP55264,Switzerland,credit,internal transfer
1215,T01216,C0177,653.83,2024-05-10T00:00:00,CP97821,Netherlands,debit,cash
1216,T01217,C0979,890.9,2024-05-14T00:00:00,CP66032,Germany,debit,wire
1217,T01218,C0055,3495.7,2024-04-17T00:00:00,CP80134,Denmark,credit,wire
1218,T01219,C0901,897.68,2024-02-03T00:00:00,CP72273,Germany,debit,internal transfer
1219,T01220,C0618,1932.75,2024-08-18T00:00:00,CP82413,Norway,debit,online payment
1220,T01221,C0110,31.38,2024-12-17T00:00:00,CP95316,France,debit,wire
1221,T01222,C0774,4823.65,2024-12-08T00:00:00,CP52008,Norway,debit,internal transfer
1222,T01223,C0247,2063.68,2024-03-04T00:00:00,CP29278,Denmark,debit,online payment
1223,T01224,C0550,1219.43,2024-09-14T00:00:00,CP77173,Norway,debit,internal transfer
1224,T01225,C0677,589.97,2024-10-02T00:00:00,CP60593,Denmark,credit,internal transfer
1225,T01226,C0824,1946.25,2024-10-23T00:00:00,CP65782,Austria,debit,internal transfer
1226,T01227,C0601,1500.26,2024-03-20T00:00:00,CP88492,Switzerland,debit,wire
1227,T01228,C0063,730.78,2024-06-10T00:00:00,CP73077,Netherlands,debit,online payment
1228,T01229,C0593,2428.57,2024-09-02T00:00:00,CP23717,Belgium,debit,cash
1229,T01230,C0281,3661.99,2024-12-14T00:00:00,CP28026,Netherlands,credit,cash
1230,T01231,C0260,945.91,2024-01-19T00:00:00,CP21736,Finland,credit,wire
1231,T01232,C0883,2610.53,2024-11-02T00:00:00,CP80837,Germany,debit,wire
1232,T01233,C0766,6621.26,2024-12-29T00:00:00,CP43113,Netherlands,credit,internal transfer
1233,T01234,C0180,623.4,2024-04-14T00:00:00,CP82973,Spain,debit,internal transfer
1234,T01235,C0665,513.36,2024-08-18T00:00:00,CP31329,Italy,debit,online payment
1235,T01236,C0534,536.98,2024-10-17T00:00:00,CP23527,Germany,debit,internal transfer
1236,T01237,C0155,7441.64,2024-11-26T00:00:00,CP96446,Spain,debit,online payment
1237,T01238,C0563,1386.17,2024-07-19T00:00:00,CP30593,Belgium,credit,internal transfer
1238,T01239,C0967,4266.76,2024-04-17T00:00:00,CP32597,Belgium,credit,internal transfer
1239,T01240,C0530,4033.82,2024-01-26T00:00:00,CP85769,Switzerland,debit,cash
1240,T01241,C0571,5157.28,2024-03-26T00:00:00,CP29097,Switzerland,debit,wire
1241,T01242,C0125,91.63,2024-02-29T00:00:00,CP11953,Belgium,credit,online payment
1242,T01243,C0190,522.78,2024-01-02T00:00:00,CP12133,"Virgin Islands, British",credit,cash
1243,T01244,C0065,2353.14,2024-07-16T00:00:00,CP70464,Sweden,debit,internal transfer
1244,T01245,C0445,954.14,2024-01-24T00:00:00,CP13906,Germany,credit,cash
1245,T01246,C0521,3681.17,2024-11-01T00:00:00,CP98011,Austria,debit,online payment
1246,T01247,C0889,1633.38,2024-12-12T00:00:00,CP73025,Norway,credit,wire
1247,T01248,C0733,976.28,2024-01-06T00:00:00,CP81793,Denmark,credit,cash
1248,T01249,C0086,3405.63,2024-04-06T00:00:00,CP58846,Belgium,credit,online payment
1249,T01250,C0393,3187.72,2024-05-27T00:00:00,CP18088,Netherlands,credit,internal transfer
1250,T01251,C0940,2578.38,2024-10-10T00:00:00,CP47927,Denmark,debit,cash
1251,T01252,C0951,769.34,2024-05-04T00:00:00,CP94037,Spain,debit,wire
1252,T01253,C0967,177.78,2024-09-18T00:00:00,CP16208,Germany,credit,online payment
1253,T01254,C0806,1317.83,2024-08-03T00:00:00,CP82133,France,debit,wire
1254,T01255,C0657,297.59,2024-06-10T00:00:00,CP50544,Germany,credit,internal transfer
1255,T01256,C0419,4025.13,2024-10-28T00:00:00,CP51470,France,credit,wire
1256,T01257,C0853,2255.76,2024-02-20T00:00:00,CP14570,Switzerland,debit,internal transfer
1257,T01258,C0004,442.68,2024-01-09T00:00:00,CP69905,Denmark,debit,internal transfer
1258,T01259,C0856,2785.4,2024-04-03T00:00:00,CP10459,Netherlands,debit,cash
1259,T01260,C0379,3400.58,2024-05-22T00:00:00,CP53178,Netherlands,credit,internal transfer
1260,T01261,C0976,2711.1,2024-07-13T00:00:00,CP67348,Italy,debit,wire
1261,T01262,C0855,154.91,2024-01-11T00:00:00,CP16039,Germany,debit,cash
1262,T01263,C0447,1134.27,2024-12-08T00:00:00,CP61109,Norway,debit,internal transfer
1263,T01264,C0433,625.79,2024-02-07T00:00:00,CP11709,Austria,debit,online payment
1264,T01265,C0927,2084.3,2024-07-08T00:00:00,CP49202,Sweden,credit,online payment
1265,T01266,C0889,181.04,2024-02-16T00:00:00,CP39464,Belgium,credit,internal transfer
1266,T01267,C0289,3.17,2024-08-16T00:00:00,CP80995,Sweden,credit,cash
1267,T01268,C0332,211.99,2024-11-10T00:00:00,CP87526,Germany,credit,cash
1268,T01269,C0276,2960.56,2024-08-28T00:00:00,CP15499,Spain,credit,cash
1269,T01270,C0536,1909.94,2024-07-07T00:00:00,CP83622,Switzerland,credit,wire
1270,T01271,C0779,432.95,2024-08-02T00:00:00,CP81858,Netherlands,credit,online payment
1271,T01272,C0208,696.85,2024-03-13T00:00:00,CP59534,Yemen,debit,internal transfer
1272,T01273,C0548,2586.45,2024-10-16T00:00:00,CP91504,Switzerland,credit,internal transfer
1273,T01274,C0415,347.05,2024-11-06T00:00:00,CP70176,Austria,credit,online payment
1274,T01275,C0804,31.09,2024-04-29T00:00:00,CP80770,Belgium,credit,wire
1275,T01276,C0444,1633.03,2024-09-23T00:00:00,CP93267,Belgium,credit,cash
1276,T01277,C0580,251.84,2024-09-27T00:00:00,CP99407,Denmark,debit,online payment
1277,T01278,C0677,2047.97,2024-11-10T00:00:00,CP19522,Sweden,credit,internal transfer
1278,T01279,C0373,62.23,2024-10-29T00:00:00,CP66197,Italy,credit,wire
1279,T01280,C0185,902.04,2024-02-09T00:00:00,CP84625,Sweden,debit,internal transfer
1280,T01281,C0466,4542.02,2024-01-12T00:00:00,CP87948,Denmark,credit,cash
1281,T01282,C0243,270.5,2024-02-14T00:00:00,CP27393,Austria,credit,online payment
1282,T01283,C0442,4260.28,2024-07-02T00:00:00,CP69579,Austria,credit,cash
1283,T01284,C0870,6614.99,2024-09-24T00:00:00,CP85669,Italy,credit,wire
1284,T01285,C0573,3556.15,2024-04-05T00:00:00,CP59825,Finland,credit,online payment
1285,T01286,C0016,721.15,2024-02-10T00:00:00,CP82521,Austria,credit,cash
1286,T01287,C0876,11.72,2024-10-19T00:00:00,CP58305,Italy,credit,cash
1287,T01288,C0957,299.79,2024-02-07T00:00:00,CP70422,Italy,debit,cash
1288,T01289,C0370,817.79,2024-06-09T00:00:00,CP25437,Finland,debit,wire
1289,T01290,C0472,1333.63,2024-05-28T00:00:00,CP21824,Germany,credit,cash
1290,T01291,C0688,2756.28,2024-09-06T00:00:00,CP48901,Sweden,debit,internal transfer
1291,T01292,C0395,1843.23,2024-02-08T00:00:00,CP22657,Germany,credit,online payment
1292,T01293,C0555,2235.43,2024-11-26T00:00:00,CP82276,Germany,debit,online payment
1293,T01294,C0149,657.93,2024-11-07T00:00:00,CP87623,Spain,credit,cash
1294,T01295,C0413,5625.67,2024-08-11T00:00:00,CP44900,Spain,debit,wire
1295,T01296,C0182,355.19,2024-11-04T00:00:00,CP72590,Lebanon,credit,internal transfer
1296,T01297,C0343,1435.81,2024-02-08T00:00:00,CP68887,Denmark,debit,internal transfer
1297,T01298,C0055,3333.74,2024-05-15T00:00:00,CP58030,Norway,debit,online payment
